id	annotatorid	label	a1	a2
3056_3014	goldLabel	a1	Autonomous cars allow us to be less distracted from the traffic and congested roads. Therefore, we should promote the development of autonomous cars.	Although it will take years until autonomous cars, we still need to invest now to be prepared for the future.
3309_3213	goldLabel	a1	Autonomous cars increase our free time, because instead of driving people can now work or engage in entertainment during their commute.	As autonomous cars would communicate with each other, roads will be more utilized and transport more cars.
3260_2769	goldLabel	a1	Autonomous cars will enable people who cannot otherwise drive, such as those with medical disabilities, to get around and make more things accessible for them.	If we were to stop the development of autonomous cars, we would eliminate an avenue for potentially ending automotive homicide as we currently know it.
2868_3489	goldLabel	a1	Fully autonomous vehicle capability may reduce the incidence of impaired driving by allowing vehicle owners/operators the ability to enjoy adult beverages safely while traveling in their own vehicle if society adapts laws accordingly.	Even if one has concerns about the deployment of autonomous cars, stopping their development is unwise because new things can be learned and it is likely they have some future role to play.
3162_3342	goldLabel	a1	Autonomous vehicles will respect speed limits and guarantee safety in any single moment.	With continued development, autonomous vehicles may someday drive more safely than vehicles operated by humans.
2800_2985	goldLabel	a1	Autonomous cars prove to be quite efficient, and will become better over time - we must continue developing them to reach their full potential	Autonomous cars are going to happen. The scope can be contained to limit risks to the public, but their development is going to happen for the benefit of humanity.
3443_3254	goldLabel	a2	As featured in IEEE Spectrum (October 2018), communication between autonomous cars may significantly reduce urban driving times by allowing more efficient flow of traffic through intersections.	90% of traffic accidents are due (at least partially) to human error. Traffic accidents are a mayor death cause. Autonomous cars will make those number drop drastically.
2861_2770	goldLabel	a2	Development can only be of benefit, there is no reason not to try and work on autonomous cars (cautiously!), even if eventually it fails	Development of autonomous cars brings technologies that can be applied to current cars, making them safer and more friendly to the environment.
3498_2830	goldLabel	a1	Self driving cars will reduce the amount of cars on the roads; For example, families owning 2 car today will be able to manage with 1 car only.	Much like the 'space race', the development of autonomous cars will produce technology that can be applied to universally to solve other problems.
3345_3485	goldLabel	a1	Development of autonomous cars boosts the development of sensing technologies, which have a positive impact on overall safer driving.	Driverless cars remove the cost of the time spent by a driver, which is a natural step in making transportation cheaper.
2962_3043	goldLabel	a1	Driving is, by far, the MOST dangerous activity a human will do in their lifetime. Autonomous cars can provide a safe mode of transportation and save the lives of motorists.	Autonomous cars have all human beings' capabilities plus advantages like never tired, faster reaction and further detection abilities. The arguable point is unexpected emergency handling which human being also have different results among different populations.
